ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
,-5.35,0,10,101.77,
,-5.45,0,10,101.74,
,-5.55,0,10,101.82,
,-5.65,0,10,101.57,
,-5.75,0,10,101.56,
,-5.85,0,10,101.57,
,-5.95,0,10,101.52,
,-6.05,0,10,101.46,
,-6.15,0,10,101.49,
,-6.25,0,10,101.3,
,-6.35,0,10,101.29,
,-6.45,0,10,101.25,
,-6.55,0,10,101.18,
,-6.65,0,10,101.13,
,-6.75,0,10,101.14,
,-6.85,0,10,101.25,
,-6.95,0,10,101.07,
,-7.05,0,10,100.87,
,-7.15,0,10,100.73,
,-7.25,0,10,100.66,
,-7.35,0,10,100.64,
,-7.45,0,10,100.47,
,-7.55,0,10,100.3,
,-7.65,0,10,100.18,
,-7.75,0,10,100.12,
,-7.85,0,10,100.06,
,-7.95,0,10,99.86,
,-8.05,0,10,99.45,
,-8.15,0,10,99.24,
,-8.25,0,10,99.06,
,-8.35,0,10,98.85,
,-8.45,0,10,98.62,
,-8.55,0,10,98.34,
,-8.65,0,10,97.78,
,-8.75,0,10,97.19,
,-8.85,0,10,96.62,
,-8.95,0,10,95.98,
,-9.05,0,10,95.17,
,-9.15,0,10,93.9,
,-9.25,0,10,92.29,
,-9.35,0,10,89.78,
,-9.45,0,10,86.38,
,-9.55,0,10,81.94,
,-9.65,0,10,76.11,
,-9.75,0,10,68.39,
,-9.85,0,10,59.03,
,-9.95,0,10,49.54,
,-10.05,0,10,40.45,
,-10.15,0,10,32.11,
,-10.25,0,10,24.99,
,-10.35,0,10,19.95,
,-10.45,0,10,16.55,
,-10.55,0,10,13.91,
,-10.65,0,10,11.91,
,-10.75,0,10,10.36,
,-10.85,0,10,9.17,
,-10.95,0,10,8.3,
,-11.05,0,10,7.58,
,-11.15,0,10,6.97,
,-11.25,0,10,6.45,
,-11.35,0,10,6.04,
,-11.45,0,10,5.78,
,-11.55,0,10,5.32,
,-11.65,0,10,5.02,
,-11.75,0,10,4.8,
,-11.85,0,10,4.61,
,-11.95,0,10,4.45,
,-12.05,0,10,4.29,
,-12.15,0,10,3.95,
,-12.25,0,10,3.76,
,-12.35,0,10,3.6,
,-12.45,0,10,3.45,
,-12.55,0,10,3.29,
,-12.65,0,10,3.15,
,-12.75,0,10,3.23,
,-12.85,0,10,3.07,
,-12.95,0,10,2.92,
,-13.05,0,10,2.79,
,-13.15,0,10,2.66,
,-13.25,0,10,2.59,
,-13.35,0,10,2.62,
,-13.45,0,10,2.49,
,-13.55,0,10,2.38,
,-13.65,0,10,2.28,
,-13.75,0,10,2.18,
,-13.85,0,10,2.07,
,-13.95,0,10,2.09,
,-14.05,0,10,2.1,
