ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
,-2.8,0,2.6,100.97,
,-2.9,0,2.6,101.34,
,-3,0,2.6,101.52,
,-3.1,0,2.6,101.59,
,-3.2,0,2.6,101.63,
,-3.3,0,2.6,101.73,
,-3.4,0,2.6,101.92,
,-3.5,0,2.6,102.14,
,-3.6,0,2.6,102.17,
,-3.7,0,2.6,102.23,
,-3.8,0,2.6,102.43,
,-3.9,0,2.6,102.68,
,-4,0,2.6,102.8,
,-4.1,0,2.6,102.65,
,-4.2,0,2.6,102.72,
,-4.3,0,2.6,102.84,
,-4.4,0,2.6,102.95,
,-4.5,0,2.6,103.06,
,-4.6,0,2.6,103.19,
,-4.7,0,2.6,103.05,
,-4.8,0,2.6,103.06,
,-4.9,0,2.6,103.12,
,-5,0,2.6,103.17,
,-5.1,0,2.6,103.17,
,-5.2,0,2.6,103.05,
,-5.3,0,2.6,103.05,
,-5.4,0,2.6,103.07,
,-5.5,0,2.6,103.06,
,-5.6,0,2.6,102.97,
,-5.7,0,2.6,102.88,
,-5.8,0,2.6,103.2,
,-5.9,0,2.6,103.12,
,-6,0,2.6,103.12,
,-6.1,0,2.6,103.14,
,-6.2,0,2.6,103.12,
,-6.3,0,2.6,103.06,
,-6.4,0,2.6,103.24,
,-6.5,0,2.6,103.04,
,-6.6,0,2.6,102.92,
,-6.7,0,2.6,102.91,
,-6.8,0,2.6,102.94,
,-6.9,0,2.6,102.95,
,-7,0,2.6,102.92,
,-7.1,0,2.6,102.81,
,-7.2,0,2.6,102.72,
,-7.3,0,2.6,102.65,
,-7.4,0,2.6,102.65,
,-7.5,0,2.6,102.75,
,-7.6,0,2.6,102.51,
,-7.7,0,2.6,102.27,
,-7.8,0,2.6,102.05,
,-7.9,0,2.6,101.78,
,-8,0,2.6,101.52,
,-8.1,0,2.6,101.5,
,-8.2,0,2.6,100.85,
,-8.3,0,2.6,99.98,
,-8.4,0,2.6,98.9,
,-8.5,0,2.6,97.54,
,-8.6,0,2.6,95.79,
,-8.7,0,2.6,93.55,
,-8.8,0,2.6,88.5,
,-8.9,0,2.6,81.85,
,-9,0,2.6,73.75,
,-9.1,0,2.6,64.44,
,-9.2,0,2.6,53.91,
,-9.3,0,2.6,42.75,
,-9.4,0,2.6,33.17,
,-9.5,0,2.6,25.45,
,-9.6,0,2.6,19.35,
,-9.7,0,2.6,14.97,
,-9.8,0,2.6,11.89,
,-9.9,0,2.6,9.93,
,-10,0,2.6,8.61,
,-10.1,0,2.6,7.61,
,-10.2,0,2.6,6.82,
,-10.3,0,2.6,6.18,
,-10.4,0,2.6,5.62,
,-10.5,0,2.6,5.2,
,-10.6,0,2.6,4.89,
,-10.7,0,2.6,4.6,
,-10.8,0,2.6,4.34,
,-10.9,0,2.6,4.1,
,-11,0,2.6,3.9,
,-11.1,0,2.6,3.75,
,-11.2,0,2.6,3.56,
,-11.3,0,2.6,3.39,
,-11.4,0,2.6,3.26,
,-11.5,0,2.6,3.14,
,-11.6,0,2.6,3.02,
,-11.7,0,2.6,2.81,
,-11.8,0,2.6,2.74,
,-11.9,0,2.6,2.68,
,-12,0,2.6,2.63,
,-12.1,0,2.6,2.57,
,-12.2,0,2.6,2.49,
,-12.3,0,2.6,2.29,
,-12.4,0,2.6,2.22,
,-12.5,0,2.6,2.19,
,-12.6,0,2.6,2.14,
,-12.7,0,2.6,2.06,
,-12.8,0,2.6,2,
,-12.9,0,2.6,1.92,
,-13,0,2.6,1.88,
,-13.1,0,2.6,1.82,
,-13.2,0,2.6,1.76,
,-13.3,0,2.6,1.71,
