ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
,-6.35,0,5,102.25,
,-6.45,0,5,102.31,
,-6.55,0,5,102.42,
,-6.65,0,5,102.66,
,-6.75,0,5,102.33,
,-6.85,0,5,102.13,
,-6.95,0,5,102.03,
,-7.05,0,5,102.03,
,-7.15,0,5,102.1,
,-7.25,0,5,102.07,
,-7.35,0,5,101.86,
,-7.45,0,5,101.77,
,-7.55,0,5,101.68,
,-7.65,0,5,101.51,
,-7.75,0,5,101.28,
,-7.85,0,5,101.09,
,-7.95,0,5,100.91,
,-8.05,0,5,100.66,
,-8.15,0,5,100.33,
,-8.25,0,5,99.91,
,-8.35,0,5,99.37,
,-8.45,0,5,98.57,
,-8.55,0,5,97.69,
,-8.65,0,5,96.46,
,-8.75,0,5,94.84,
,-8.85,0,5,92.75,
,-8.95,0,5,89.99,
,-9.05,0,5,85.83,
,-9.15,0,5,79.59,
,-9.25,0,5,71.35,
,-9.35,0,5,61.68,
,-9.45,0,5,51.35,
,-9.55,0,5,40.97,
,-9.65,0,5,31.56,
,-9.75,0,5,24.71,
,-9.85,0,5,19.47,
,-9.95,0,5,15.49,
,-10.05,0,5,12.53,
,-10.15,0,5,10.28,
,-10.25,0,5,8.96,
,-10.35,0,5,7.89,
,-10.45,0,5,7.04,
,-10.55,0,5,6.32,
,-10.65,0,5,5.75,
,-10.75,0,5,5.32,
,-10.85,0,5,4.87,
,-10.95,0,5,4.55,
,-11.05,0,5,4.24,
,-11.15,0,5,3.96,
,-11.25,0,5,3.72,
,-11.35,0,5,3.54,
,-11.45,0,5,3.34,
,-11.55,0,5,3.21,
,-11.65,0,5,3.09,
,-11.75,0,5,2.95,
,-11.85,0,5,2.79,
,-11.95,0,5,2.65,
,-12.05,0,5,2.58,
,-12.15,0,5,2.48,
,-12.25,0,5,2.39,
,-12.35,0,5,2.31,
,-12.45,0,5,2.24,
,-12.55,0,5,2.09,
,-12.65,0,5,2.01,
,-12.75,0,5,1.99,
,-12.85,0,5,1.96,
,-12.95,0,5,1.89,
,-13.05,0,5,1.81,
,-13.15,0,5,1.75,
,-13.25,0,5,1.67,
,-13.35,0,5,1.61,
,-13.45,0,5,1.59,
,-13.55,0,5,1.59,
