ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
,0,5.16,2.6,102.76,
,0,5.06,2.6,102.75,
,0,4.96,2.6,102.78,
,0,4.86,2.6,102.98,
,0,4.76,2.6,102.77,
,0,4.66,2.6,102.67,
,0,4.56,2.6,102.64,
,0,4.46,2.6,102.64,
,0,4.36,2.6,102.66,
,0,4.26,2.6,102.57,
,0,4.16,2.6,102.57,
,0,4.06,2.6,102.54,
,0,3.96,2.6,102.49,
,0,3.86,2.6,102.45,
,0,3.76,2.6,102.41,
,0,3.66,2.6,102.19,
,0,3.56,2.6,102.15,
,0,3.46,2.6,102.08,
,0,3.36,2.6,101.96,
,0,3.26,2.6,101.81,
,0,3.16,2.6,101.63,
,0,3.06,2.6,101.53,
,0,2.96,2.6,101.58,
,0,2.86,2.6,101.49,
,0,2.76,2.6,101.36,
,0,2.66,2.6,101.24,
,0,2.56,2.6,101.1,
,0,2.46,2.6,101,
,0,2.36,2.6,101.02,
,0,2.26,2.6,101,
,0,2.16,2.6,100.94,
,0,2.06,2.6,100.84,
,0,1.96,2.6,100.72,
,0,1.86,2.6,100.87,
,0,1.76,2.6,100.88,
,0,1.66,2.6,100.9,
,0,1.56,2.6,100.93,
,0,1.46,2.6,100.92,
,0,1.36,2.6,100.76,
,0,1.26,2.6,100.96,
,0,1.16,2.6,100.94,
,0,1.06,2.6,100.82,
,0,0.96,2.6,100.7,
,0,0.86,2.6,100.63,
,0,0.76,2.6,100.66,
,0,0.66,2.6,100.55,
,0,0.56,2.6,100.43,
,0,0.46,2.6,100.35,
,0,0.36,2.6,100.29,
,0,0.26,2.6,100.29,
,0,0.16,2.6,100.41,
,0,0.06,2.6,100.12,
,0,-0.04,2.6,100,
,0,-0.14,2.6,99.98,
,0,-0.24,2.6,100.02,
,0,-0.34,2.6,100.13,
,0,-0.44,2.6,100.42,
,0,-0.54,2.6,100.5,
,0,-0.64,2.6,100.63,
,0,-0.74,2.6,100.83,
,0,-0.84,2.6,101.08,
,0,-0.94,2.6,101.37,
,0,-1.04,2.6,101.63,
,0,-1.14,2.6,101.47,
,0,-1.24,2.6,101.44,
,0,-1.34,2.6,101.45,
,0,-1.44,2.6,101.43,
,0,-1.54,2.6,101.41,
,0,-1.64,2.6,101.18,
,0,-1.74,2.6,101.17,
,0,-1.84,2.6,101.14,
,0,-1.94,2.6,101.1,
,0,-2.04,2.6,101.11,
,0,-2.14,2.6,101.17,
,0,-2.24,2.6,100.91,
,0,-2.34,2.6,100.98,
,0,-2.44,2.6,101.03,
,0,-2.54,2.6,101.07,
,0,-2.64,2.6,101.11,
,0,-2.74,2.6,101.15,
,0,-2.84,2.6,101.01,
,0,-2.94,2.6,101.06,
,0,-3.04,2.6,101.14,
,0,-3.14,2.6,101.22,
,0,-3.24,2.6,101.28,
,0,-3.34,2.6,101.32,
,0,-3.44,2.6,101.52,
,0,-3.54,2.6,101.72,
,0,-3.64,2.6,101.82,
,0,-3.74,2.6,101.85,
,0,-3.84,2.6,101.87,
,0,-3.94,2.6,101.94,
,0,-4.04,2.6,102.12,
,0,-4.14,2.6,102.24,
,0,-4.24,2.6,102.31,
,0,-4.34,2.6,102.36,
,0,-4.44,2.6,102.39,
,0,-4.54,2.6,102.37,
,0,-4.64,2.6,102.57,
,0,-4.74,2.6,102.65,
,0,-4.84,2.6,102.67,
,0,-4.94,2.6,102.65,
,0,-5.04,2.6,102.67,
,0,-5.14,2.6,102.88,
,0,-5.24,2.6,102.69,
,0,-5.34,2.6,102.6,
,0,-5.44,2.6,102.61,
,0,-5.54,2.6,102.67,
,0,-5.64,2.6,102.79,
,0,-5.74,2.6,103.15,
,0,-5.84,2.6,102.86,
,0,-5.94,2.6,102.79,
,0,-6.04,2.6,102.83,
,0,-6.14,2.6,102.89,
,0,-6.24,2.6,102.92,
,0,-6.34,2.6,102.9,
,0,-6.44,2.6,102.8,
,0,-6.54,2.6,102.77,
,0,-6.64,2.6,102.78,
,0,-6.74,2.6,102.79,
,0,-6.84,2.6,102.79,
,0,-6.94,2.6,102.8,
,0,-7.04,2.6,102.85,
,0,-7.14,2.6,102.85,
,0,-7.24,2.6,102.85,
,0,-7.34,2.6,102.86,
,0,-7.44,2.6,102.85,
,0,-7.54,2.6,102.82,
,0,-7.64,2.6,102.95,
,0,-7.74,2.6,103.03,
,0,-7.84,2.6,103.08,
,0,-7.94,2.6,103.12,
,0,-8.04,2.6,103.13,
,0,-8.14,2.6,103.02,
,0,-8.24,2.6,102.99,
,0,-8.34,2.6,103.04,
,0,-8.44,2.6,103.13,
,0,-8.54,2.6,103.16,
,0,-8.64,2.6,103.06,
,0,-8.74,2.6,103.07,
,0,-8.84,2.6,103.1,
,0,-8.94,2.6,103.12,
,0,-9.04,2.6,103.14,
,0,-9.14,2.6,103.15,
,0,-9.24,2.6,103.1,
,0,-9.34,2.6,103.07,
,0,-9.44,2.6,103.14,
,0,-9.54,2.6,103.23,
,0,-9.64,2.6,103.29,
,0,-9.74,2.6,103.29,
,0,-9.84,2.6,103.23,
,0,-9.94,2.6,103.3,
,0,-10.04,2.6,103.34,
,0,-10.14,2.6,103.37,
,0,-10.24,2.6,103.39,
,0,-10.34,2.6,103.42,
,0,-10.44,2.6,103.42,
,0,-10.54,2.6,103.43,
,0,-10.64,2.6,103.38,
,0,-10.74,2.6,103.31,
,0,-10.84,2.6,103.25,
,0,-10.94,2.6,103.23,
,0,-11.04,2.6,103.34,
,0,-11.14,2.6,103.26,
,0,-11.24,2.6,103.18,
,0,-11.34,2.6,103.09,
,0,-11.44,2.6,103,
,0,-11.54,2.6,102.94,
,0,-11.64,2.6,102.97,
,0,-11.74,2.6,102.72,
,0,-11.84,2.6,102.63,
,0,-11.94,2.6,102.57,
,0,-12.04,2.6,102.44,
,0,-12.14,2.6,102.24,
,0,-12.24,2.6,102.19,
,0,-12.34,2.6,102.13,
,0,-12.44,2.6,102.01,
,0,-12.54,2.6,101.81,
,0,-12.64,2.6,101.54,
,0,-12.74,2.6,101.17,
,0,-12.84,2.6,100.5,
,0,-12.94,2.6,100.11,
,0,-13.04,2.6,99.5,
,0,-13.14,2.6,98.58,
,0,-13.24,2.6,97.28,
,0,-13.34,2.6,95.47,
,0,-13.44,2.6,92.58,
,0,-13.54,2.6,87.1,
,0,-13.64,2.6,79.48,
,0,-13.74,2.6,70.13,
,0,-13.84,2.6,59.58,
,0,-13.94,2.6,48.45,
,0,-14.04,2.6,38.02,
,0,-14.14,2.6,30.27,
,0,-14.24,2.6,24.15,
,0,-14.34,2.6,19.67,
,0,-14.44,2.6,16.49,
,0,-14.54,2.6,14.3,
,0,-14.64,2.6,12.84,
,0,-14.74,2.6,11.74,
,0,-14.84,2.6,10.83,
,0,-14.94,2.6,10.08,
,0,-15.04,2.6,9.45,
,0,-15.14,2.6,8.9,
,0,-15.24,2.6,8.39,
,0,-15.34,2.6,8.02,
,0,-15.44,2.6,7.68,
,0,-15.54,2.6,7.36,
,0,-15.64,2.6,7.09,
,0,-15.74,2.6,6.85,
,0,-15.84,2.6,6.48,
,0,-15.94,2.6,6.22,
,0,-16.04,2.6,6,
,0,-16.14,2.6,5.81,
,0,-16.24,2.6,5.61,
,0,-16.34,2.6,5.34,
,0,-16.44,2.6,5.24,
,0,-16.54,2.6,5.09,
,0,-16.64,2.6,4.94,
,0,-16.74,2.6,4.81,
,0,-16.84,2.6,4.64,
,0,-16.94,2.6,4.35,
,0,-17.04,2.6,4.35,
,0,-17.14,2.6,4.23,
,0,-17.24,2.6,4.09,
,0,-17.34,2.6,3.98,
,0,-17.44,2.6,3.86,
,0,-17.54,2.6,3.75,
,0,-17.64,2.6,3.67,
,0,-17.74,2.6,3.57,
"Color [A=255, R=255, G=69, B=0]",Crossline,Photons,15,Water,"30, 30"
,Crossline(cm),Inline(cm),Depth(cm),Dose(%),
,17.82,0,2.6,6.86,
,17.72,0,2.6,5.64,
,17.62,0,2.6,5.49,
,17.52,0,2.6,5.49,
,17.42,0,2.6,5.59,
,17.32,0,2.6,5.73,
,17.22,0,2.6,5.9,
,17.12,0,2.6,6.06,
,17.02,0,2.6,6.15,
,16.92,0,2.6,6.29,
,16.82,0,2.6,6.45,
,16.72,0,2.6,6.62,
,16.62,0,2.6,6.78,
,16.52,0,2.6,6.85,
,16.42,0,2.6,7.09,
,16.32,0,2.6,7.29,
,16.22,0,2.6,7.48,
,16.12,0,2.6,7.68,
,16.02,0,2.6,7.89,
,15.92,0,2.6,8.08,
,15.82,0,2.6,8.35,
,15.72,0,2.6,8.62,
,15.62,0,2.6,8.86,
,15.52,0,2.6,9.09,
,15.42,0,2.6,9.38,
,15.32,0,2.6,9.72,
,15.22,0,2.6,10.14,
,15.12,0,2.6,10.62,
,15.02,0,2.6,11.14,
,14.92,0,2.6,11.75,
,14.82,0,2.6,12.49,
,14.72,0,2.6,13.47,
,14.62,0,2.6,14.85,
,14.52,0,2.6,16.68,
,14.42,0,2.6,19.16,
,14.32,0,2.6,22.53,
,14.22,0,2.6,27.16,
,14.12,0,2.6,34.12,
,14.02,0,2.6,43.17,
,13.92,0,2.6,52.91,
,13.82,0,2.6,62.89,
,13.72,0,2.6,72.73,
,13.62,0,2.6,81.87,
,13.52,0,2.6,88.46,
,13.42,0,2.6,92.71,
,13.32,0,2.6,95.58,
,13.22,0,2.6,97.64,
,13.12,0,2.6,99.17,
,13.02,0,2.6,100.27,
,12.92,0,2.6,101.01,
,12.82,0,2.6,101.43,
,12.72,0,2.6,101.76,
,12.62,0,2.6,102.09,
,12.52,0,2.6,102.43,
,12.42,0,2.6,102.74,
,12.32,0,2.6,102.89,
,12.22,0,2.6,103.06,
,12.12,0,2.6,103.22,
,12.02,0,2.6,103.36,
,11.92,0,2.6,103.46,
,11.82,0,2.6,103.5,
,11.72,0,2.6,103.54,
,11.62,0,2.6,103.61,
,11.52,0,2.6,103.65,
,11.42,0,2.6,103.66,
,11.32,0,2.6,103.69,
,11.22,0,2.6,103.83,
,11.12,0,2.6,103.86,
,11.02,0,2.6,103.9,
,10.92,0,2.6,103.9,
,10.82,0,2.6,103.87,
,10.72,0,2.6,103.87,
,10.62,0,2.6,104.01,
,10.52,0,2.6,104.14,
,10.42,0,2.6,104.13,
,10.32,0,2.6,104.1,
,10.22,0,2.6,104.12,
,10.12,0,2.6,104.18,
,10.02,0,2.6,104.08,
,9.92,0,2.6,104.13,
,9.82,0,2.6,104.1,
,9.72,0,2.6,104.04,
,9.62,0,2.6,103.99,
,9.52,0,2.6,103.95,
,9.42,0,2.6,103.95,
,9.32,0,2.6,103.91,
,9.22,0,2.6,103.83,
,9.12,0,2.6,103.82,
,9.02,0,2.6,103.87,
,8.92,0,2.6,103.93,
,8.82,0,2.6,103.9,
,8.72,0,2.6,103.85,
,8.62,0,2.6,103.79,
,8.52,0,2.6,103.73,
,8.42,0,2.6,103.68,
,8.32,0,2.6,103.63,
,8.22,0,2.6,103.61,
,8.12,0,2.6,103.65,
,8.02,0,2.6,103.7,
,7.92,0,2.6,103.71,
,7.82,0,2.6,103.67,
,7.72,0,2.6,103.65,
,7.62,0,2.6,103.59,
,7.52,0,2.6,103.53,
,7.42,0,2.6,103.49,
,7.32,0,2.6,103.45,
,7.22,0,2.6,103.44,
,7.12,0,2.6,103.51,
,7.02,0,2.6,103.62,
,6.92,0,2.6,103.42,
,6.82,0,2.6,103.34,
,6.72,0,2.6,103.35,
,6.62,0,2.6,103.37,
,6.52,0,2.6,103.34,
,6.42,0,2.6,103.29,
,6.32,0,2.6,103.31,
,6.22,0,2.6,103.28,
,6.12,0,2.6,103.21,
,6.02,0,2.6,103.21,
,5.92,0,2.6,103.37,
,5.82,0,2.6,103.29,
,5.72,0,2.6,103.2,
,5.62,0,2.6,103.13,
,5.52,0,2.6,103.1,
,5.42,0,2.6,103.15,
,5.32,0,2.6,103.35,
,5.22,0,2.6,103.21,
,5.12,0,2.6,103.19,
,5.02,0,2.6,103.21,
,4.92,0,2.6,103.23,
,4.82,0,2.6,103.19,
,4.72,0,2.6,102.88,
,4.62,0,2.6,103.04,
,4.52,0,2.6,103.05,
,4.42,0,2.6,103.05,
,4.32,0,2.6,103.05,
,4.22,0,2.6,102.97,
,4.12,0,2.6,102.7,
,4.02,0,2.6,102.69,
,3.92,0,2.6,102.6,
,3.82,0,2.6,102.51,
,3.72,0,2.6,102.44,
,3.62,0,2.6,102.37,
,3.52,0,2.6,102.29,
,3.42,0,2.6,102.09,
,3.32,0,2.6,101.91,
,3.22,0,2.6,101.73,
,3.12,0,2.6,101.53,
,3.02,0,2.6,101.3,
,2.92,0,2.6,101.12,
,2.82,0,2.6,101.22,
,2.72,0,2.6,101.21,
,2.62,0,2.6,101.16,
,2.52,0,2.6,101.1,
,2.42,0,2.6,100.99,
,2.32,0,2.6,100.92,
,2.22,0,2.6,100.72,
,2.12,0,2.6,100.65,
,2.02,0,2.6,100.67,
,1.92,0,2.6,100.7,
,1.82,0,2.6,100.67,
,1.72,0,2.6,100.77,
,1.62,0,2.6,100.62,
,1.52,0,2.6,100.55,
,1.42,0,2.6,100.5,
,1.32,0,2.6,100.46,
,1.22,0,2.6,100.43,
,1.12,0,2.6,100.43,
,1.02,0,2.6,100.5,
,0.92,0,2.6,100.54,
,0.82,0,2.6,100.52,
,0.72,0,2.6,100.47,
,0.62,0,2.6,100.45,
,0.52,0,2.6,100.27,
,0.42,0,2.6,100.24,
,0.32,0,2.6,100.23,
,0.22,0,2.6,100.18,
,0.12,0,2.6,100.12,
,0.02,0,2.6,100.03,
,-0.08,0,2.6,99.91,
,-0.18,0,2.6,99.9,
,-0.28,0,2.6,99.88,
,-0.38,0,2.6,99.9,
,-0.48,0,2.6,100.03,
,-0.58,0,2.6,100.27,
,-0.68,0,2.6,100.28,
,-0.78,0,2.6,100.28,
,-0.88,0,2.6,100.29,
,-0.98,0,2.6,100.3,
,-1.08,0,2.6,100.33,
,-1.18,0,2.6,100.49,
,-1.28,0,2.6,100.55,
,-1.38,0,2.6,100.61,
,-1.48,0,2.6,100.7,
,-1.58,0,2.6,100.79,
,-1.68,0,2.6,100.84,
,-1.78,0,2.6,100.79,
,-1.88,0,2.6,100.74,
,-1.98,0,2.6,100.74,
,-2.08,0,2.6,100.79,
,-2.18,0,2.6,100.87,
,-2.28,0,2.6,100.97,
,-2.38,0,2.6,101,
,-2.48,0,2.6,101.19,
,-2.58,0,2.6,101.31,
,-2.68,0,2.6,101.38,
,-2.78,0,2.6,101.47,
,-2.88,0,2.6,101.6,
,-2.98,0,2.6,101.84,
,-3.08,0,2.6,101.85,
,-3.18,0,2.6,101.92,
,-3.28,0,2.6,101.97,
,-3.38,0,2.6,102.01,
,-3.48,0,2.6,102.08,
,-3.58,0,2.6,102.33,
,-3.68,0,2.6,102.35,
,-3.78,0,2.6,102.41,
,-3.88,0,2.6,102.49,
,-3.98,0,2.6,102.6,
,-4.08,0,2.6,102.74,
,-4.18,0,2.6,102.91,
,-4.28,0,2.6,102.93,
,-4.38,0,2.6,103,
,-4.48,0,2.6,103.08,
,-4.58,0,2.6,103.14,
,-4.68,0,2.6,103.2,
,-4.78,0,2.6,103.25,
,-4.88,0,2.6,103.23,
,-4.98,0,2.6,103.19,
,-5.08,0,2.6,103.15,
,-5.18,0,2.6,103.13,
,-5.28,0,2.6,103.1,
,-5.38,0,2.6,102.95,
,-5.48,0,2.6,102.99,
,-5.58,0,2.6,103.07,
,-5.68,0,2.6,103.14,
,-5.78,0,2.6,103.19,
,-5.88,0,2.6,103.24,
,-5.98,0,2.6,103.22,
,-6.08,0,2.6,103.23,
,-6.18,0,2.6,103.24,
,-6.28,0,2.6,103.27,
,-6.38,0,2.6,103.29,
,-6.48,0,2.6,103.3,
,-6.58,0,2.6,103.42,
,-6.68,0,2.6,103.4,
,-6.78,0,2.6,103.37,
,-6.88,0,2.6,103.35,
,-6.98,0,2.6,103.36,
,-7.08,0,2.6,103.41,
,-7.18,0,2.6,103.45,
,-7.28,0,2.6,103.48,
,-7.38,0,2.6,103.51,
,-7.48,0,2.6,103.54,
,-7.58,0,2.6,103.6,
,-7.68,0,2.6,103.71,
,-7.78,0,2.6,103.63,
,-7.88,0,2.6,103.63,
,-7.98,0,2.6,103.66,
,-8.08,0,2.6,103.68,
,-8.18,0,2.6,103.7,
,-8.28,0,2.6,103.75,
,-8.38,0,2.6,103.76,
,-8.48,0,2.6,103.76,
,-8.58,0,2.6,103.76,
,-8.68,0,2.6,103.76,
,-8.78,0,2.6,103.8,
,-8.88,0,2.6,103.91,
,-8.98,0,2.6,103.87,
,-9.08,0,2.6,103.9,
,-9.18,0,2.6,103.94,
,-9.28,0,2.6,103.97,
,-9.38,0,2.6,103.98,
,-9.48,0,2.6,104.1,
,-9.58,0,2.6,104.05,
,-9.68,0,2.6,104.02,
,-9.78,0,2.6,104.05,
,-9.88,0,2.6,104.11,
,-9.98,0,2.6,104.12,
,-10.08,0,2.6,103.94,
,-10.18,0,2.6,104.03,
,-10.28,0,2.6,104.07,
,-10.38,0,2.6,104.06,
,-10.48,0,2.6,104.03,
,-10.58,0,2.6,104.01,
,-10.68,0,2.6,103.81,
,-10.78,0,2.6,103.95,
,-10.88,0,2.6,103.98,
,-10.98,0,2.6,103.93,
,-11.08,0,2.6,103.87,
,-11.18,0,2.6,103.79,
,-11.28,0,2.6,103.68,
,-11.38,0,2.6,103.63,
,-11.48,0,2.6,103.62,
,-11.58,0,2.6,103.62,
,-11.68,0,2.6,103.56,
,-11.78,0,2.6,103.39,
,-11.88,0,2.6,103.29,
,-11.98,0,2.6,103.12,
,-12.08,0,2.6,103.01,
,-12.18,0,2.6,102.92,
,-12.28,0,2.6,102.78,
,-12.38,0,2.6,102.57,
,-12.48,0,2.6,102.53,
,-12.58,0,2.6,102.3,
,-12.68,0,2.6,101.99,
,-12.78,0,2.6,101.57,
,-12.88,0,2.6,101.04,
,-12.98,0,2.6,100.39,
,-13.08,0,2.6,99.56,
,-13.18,0,2.6,98.2,
,-13.28,0,2.6,96.25,
,-13.38,0,2.6,93.55,
,-13.48,0,2.6,89.84,
,-13.58,0,2.6,84.99,
,-13.68,0,2.6,76.57,
,-13.78,0,2.6,66.95,
,-13.88,0,2.6,57.04,
,-13.98,0,2.6,47.28,
,-14.08,0,2.6,38.05,
,-14.18,0,2.6,29.68,
,-14.28,0,2.6,24.61,
,-14.38,0,2.6,20.73,
,-14.48,0,2.6,17.87,
,-14.58,0,2.6,15.72,
,-14.68,0,2.6,14.12,
,-14.78,0,2.6,12.86,
,-14.88,0,2.6,12.13,
,-14.98,0,2.6,11.47,
,-15.08,0,2.6,10.9,
,-15.18,0,2.6,10.4,
,-15.28,0,2.6,9.96,
,-15.38,0,2.6,9.62,
,-15.48,0,2.6,9.29,
,-15.58,0,2.6,8.99,
,-15.68,0,2.6,8.7,
,-15.78,0,2.6,8.43,
,-15.88,0,2.6,8.19,
,-15.98,0,2.6,7.93,
,-16.08,0,2.6,7.76,
,-16.18,0,2.6,7.57,
,-16.28,0,2.6,7.38,
,-16.38,0,2.6,7.19,
,-16.48,0,2.6,7,
,-16.58,0,2.6,6.79,
,-16.68,0,2.6,6.67,
,-16.78,0,2.6,6.52,
,-16.88,0,2.6,6.37,
,-16.98,0,2.6,6.21,
,-17.08,0,2.6,6.06,
,-17.18,0,2.6,5.95,
,-17.28,0,2.6,5.78,
,-17.38,0,2.6,5.64,
,-17.48,0,2.6,5.53,
,-17.58,0,2.6,5.4,
,-17.68,0,2.6,5.22,
,-17.78,0,2.6,5.19,
,-17.88,0,2.6,5.08,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
"Color [A=255, R=255, G=0, B=255]",Inline,Photons,15,Water,"30, 30"
,Crossline(cm),Inline(cm),Depth(cm),Dose(%),
,0,17.96,2.6,2.49,
,0,17.86,2.6,3.51,
,0,17.76,2.6,3.71,
,0,17.66,2.6,3.82,
,0,17.56,2.6,3.94,
,0,17.46,2.6,4.06,
,0,17.36,2.6,4.13,
,0,17.26,2.6,4.29,
,0,17.16,2.6,4.42,
,0,17.06,2.6,4.52,
,0,16.96,2.6,4.65,
,0,16.86,2.6,4.81,
,0,16.76,2.6,4.94,
,0,16.66,2.6,5.12,
,0,16.56,2.6,5.26,
,0,16.46,2.6,5.4,
,0,16.36,2.6,5.57,
,0,16.26,2.6,5.79,
,0,16.16,2.6,6,
,0,16.06,2.6,6.17,
,0,15.96,2.6,6.42,
,0,15.86,2.6,6.67,
,0,15.76,2.6,6.91,
,0,15.66,2.6,7.14,
,0,15.56,2.6,7.39,
,0,15.46,2.6,7.83,
,0,15.36,2.6,8.11,
,0,15.26,2.6,8.52,
,0,15.16,2.6,9,
,0,15.06,2.6,9.51,
,0,14.96,2.6,10.1,
,0,14.86,2.6,10.75,
,0,14.76,2.6,11.62,
,0,14.66,2.6,12.69,
,0,14.56,2.6,14.04,
,0,14.46,2.6,15.77,
,0,14.36,2.6,17.97,
,0,14.26,2.6,21.78,
,0,14.16,2.6,28.49,
,0,14.06,2.6,37.08,
,0,13.96,2.6,47.05,
,0,13.86,2.6,57.86,
,0,13.76,2.6,69.03,
,0,13.66,2.6,78.99,
,0,13.56,2.6,86.47,
,0,13.46,2.6,91.71,
,0,13.36,2.6,95.2,
,0,13.26,2.6,97.51,
,0,13.16,2.6,99.1,
,0,13.06,2.6,99.85,
,0,12.96,2.6,100.52,
,0,12.86,2.6,101.03,
,0,12.76,2.6,101.43,
,0,12.66,2.6,101.74,
,0,12.56,2.6,101.84,
,0,12.46,2.6,101.96,
,0,12.36,2.6,102.12,
,0,12.26,2.6,102.25,
,0,12.16,2.6,102.36,
,0,12.06,2.6,102.43,
,0,11.96,2.6,102.44,
,0,11.86,2.6,102.55,
,0,11.76,2.6,102.74,
,0,11.66,2.6,102.82,
,0,11.56,2.6,102.82,
,0,11.46,2.6,102.84,
,0,11.36,2.6,102.67,
,0,11.26,2.6,102.92,
,0,11.16,2.6,103.04,
,0,11.06,2.6,103.14,
,0,10.96,2.6,103.19,
,0,10.86,2.6,103.06,
,0,10.76,2.6,103.22,
,0,10.66,2.6,103.15,
,0,10.56,2.6,103.15,
,0,10.46,2.6,103.22,
,0,10.36,2.6,103.3,
,0,10.26,2.6,103.3,
,0,10.16,2.6,103.38,
,0,10.06,2.6,103.47,
,0,9.96,2.6,103.44,
,0,9.86,2.6,103.44,
,0,9.76,2.6,103.49,
,0,9.66,2.6,103.48,
,0,9.56,2.6,103.52,
,0,9.46,2.6,103.41,
,0,9.36,2.6,103.33,
,0,9.26,2.6,103.31,
,0,9.16,2.6,103.34,
,0,9.06,2.6,103.34,
,0,8.96,2.6,103.24,
,0,8.86,2.6,103.32,
,0,8.76,2.6,103.29,
,0,8.66,2.6,103.21,
,0,8.56,2.6,103.16,
,0,8.46,2.6,103.21,
,0,8.36,2.6,103.21,
,0,8.26,2.6,103.23,
,0,8.16,2.6,103.17,
,0,8.06,2.6,103.16,
,0,7.96,2.6,103.2,
,0,7.86,2.6,103.05,
,0,7.76,2.6,103.22,
,0,7.66,2.6,103.22,
,0,7.56,2.6,103.07,
,0,7.46,2.6,102.95,
,0,7.36,2.6,102.93,
,0,7.26,2.6,102.77,
,0,7.16,2.6,103.03,
,0,7.06,2.6,102.91,
,0,6.96,2.6,102.82,
,0,6.86,2.6,102.85,
,0,6.76,2.6,102.92,
