ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
,0,0,19.4,46.31,
,0,0,19.3,46.53,
,0,0,19.2,46.8,
,0,0,19.1,47.11,
,0,0,19,47.35,
,0,0,18.9,47.55,
,0,0,18.8,47.74,
,0,0,18.7,47.93,
,0,0,18.6,48.14,
,0,0,18.5,48.38,
,0,0,18.4,48.63,
,0,0,18.3,48.84,
,0,0,18.2,49.11,
,0,0,18.1,49.34,
,0,0,18,49.54,
,0,0,17.9,49.76,
,0,0,17.8,50.12,
,0,0,17.7,50.27,
,0,0,17.6,50.48,
,0,0,17.5,50.73,
,0,0,17.4,51.01,
,0,0,17.3,51.36,
,0,0,17.2,51.82,
,0,0,17.1,51.84,
,0,0,17,52.07,
,0,0,16.9,52.32,
,0,0,16.8,52.53,
,0,0,16.7,52.76,
,0,0,16.6,53.15,
,0,0,16.5,53.33,
,0,0,16.4,53.6,
,0,0,16.3,53.89,
,0,0,16.2,54.12,
,0,0,16.1,54.31,
,0,0,16,54.49,
,0,0,15.9,54.81,
,0,0,15.8,55.16,
,0,0,15.7,55.48,
,0,0,15.6,55.74,
,0,0,15.5,55.97,
,0,0,15.4,56.15,
,0,0,15.3,56.51,
,0,0,15.2,56.78,
,0,0,15.1,57.02,
,0,0,15,57.29,
,0,0,14.9,57.6,
,0,0,14.8,57.91,
,0,0,14.7,58.16,
,0,0,14.6,58.38,
,0,0,14.5,58.67,
,0,0,14.4,59.03,
,0,0,14.3,59.42,
,0,0,14.2,59.66,
,0,0,14.1,59.84,
,0,0,14,60.09,
,0,0,13.9,60.39,
,0,0,13.8,60.7,
,0,0,13.7,60.98,
,0,0,13.6,61.2,
,0,0,13.5,61.54,
,0,0,13.4,61.88,
,0,0,13.3,62.22,
,0,0,13.2,62.55,
,0,0,13.1,62.85,
,0,0,13,63.18,
,0,0,12.9,63.37,
,0,0,12.8,63.67,
,0,0,12.7,64.02,
,0,0,12.6,64.36,
,0,0,12.5,64.62,
,0,0,12.4,64.84,
,0,0,12.3,65.21,
,0,0,12.2,65.58,
,0,0,12.1,65.9,
,0,0,12,66.18,
,0,0,11.9,66.49,
,0,0,11.8,66.94,
,0,0,11.7,67.26,
,0,0,11.6,67.53,
,0,0,11.5,67.84,
,0,0,11.4,68.25,
,0,0,11.3,68.74,
,0,0,11.2,68.8,
,0,0,11.1,69.17,
,0,0,11,69.58,
,0,0,10.9,69.96,
,0,0,10.8,70.29,
,0,0,10.7,70.58,
,0,0,10.6,70.97,
,0,0,10.5,71.3,
,0,0,10.4,71.72,
,0,0,10.3,72.17,
,0,0,10.2,72.54,
,0,0,10.1,72.82,
,0,0,10,73.22,
,0,0,9.9,73.49,
,0,0,9.8,73.84,
,0,0,9.7,74.25,
,0,0,9.6,74.58,
,0,0,9.5,74.71,
,0,0,9.4,75.31,
,0,0,9.3,75.65,
,0,0,9.2,76.06,
,0,0,9.1,76.5,
,0,0,9,76.87,
,0,0,8.9,77.1,
,0,0,8.8,77.41,
,0,0,8.7,77.92,
,0,0,8.6,78.38,
,0,0,8.5,78.73,
,0,0,8.4,79,
,0,0,8.3,79.28,
,0,0,8.2,79.74,
,0,0,8.1,80.16,
,0,0,8,80.51,
,0,0,7.9,80.85,
,0,0,7.8,81.26,
,0,0,7.7,81.61,
,0,0,7.6,82,
,0,0,7.5,82.46,
,0,0,7.39,82.88,
,0,0,7.29,83.26,
,0,0,7.19,83.63,
,0,0,7.09,84.01,
,0,0,6.99,84.45,
,0,0,6.89,84.83,
,0,0,6.79,85.22,
,0,0,6.69,85.66,
,0,0,6.59,86.17,
,0,0,6.49,86.75,
,0,0,6.39,86.95,
,0,0,6.29,87.38,
,0,0,6.19,87.86,
,0,0,6.09,88.31,
,0,0,5.99,88.66,
,0,0,5.89,88.95,
,0,0,5.79,89.46,
,0,0,5.69,89.9,
,0,0,5.59,90.33,
,0,0,5.49,90.8,
,0,0,5.39,91.36,
,0,0,5.29,92.08,
,0,0,5.19,92.1,
,0,0,5.09,92.46,
,0,0,4.99,92.94,
,0,0,4.89,93.39,
,0,0,4.79,93.74,
,0,0,4.69,93.8,
,0,0,4.59,94.51,
,0,0,4.49,95.04,
,0,0,4.39,95.49,
,0,0,4.29,95.88,
,0,0,4.19,96.21,
,0,0,4.09,96.46,
,0,0,3.99,97.02,
,0,0,3.88,97.42,
,0,0,3.78,97.71,
,0,0,3.68,97.95,
,0,0,3.58,98.24,
,0,0,3.48,98.75,
,0,0,3.38,98.97,
,0,0,3.28,99.21,
,0,0,3.18,99.39,
,0,0,3.08,99.52,
,0,0,2.98,99.72,
,0,0,2.88,99.96,
,0,0,2.78,99.99,
,0,0,2.68,99.91,
,0,0,2.58,99.74,
,0,0,2.48,99.58,
,0,0,2.38,99.46,
,0,0,2.28,98.97,
,0,0,2.18,98.29,
,0,0,2.08,97.8,
,0,0,1.98,97.27,
,0,0,1.88,96.53,
,0,0,1.78,95.52,
,0,0,1.68,94.24,
,0,0,1.58,92.97,
,0,0,1.48,91.48,
,0,0,1.38,89.81,
,0,0,1.28,87.95,
,0,0,1.18,85.79,
,0,0,1.08,83.15,
,0,0,0.98,79.99,
,0,0,0.88,76.45,
,0,0,0.78,72.52,
,0,0,0.68,68.23,
,0,0,0.58,63.48,
,0,0,0.47,57.63,
,0,0,0.37,50.88,
,0,0,0.27,44.23,
,0,0,0.17,38.61,
,0,0,0.07,34.67,
