ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
,0,5.23,5,15.79,
,0,5.33,5,13.22,
,0,5.43,5,11.29,
,0,5.53,5,9.76,
,0,5.63,5,8.53,
,0,5.73,5,7.48,
,0,5.83,5,6.6,
,0,5.93,5,6,
,0,6.03,5,5.47,
,0,6.13,5,5,
,0,6.23,5,4.59,
,0,6.33,5,4.25,
,0,6.43,5,3.98,
,0,6.53,5,3.73,
,0,6.63,5,3.51,
,0,6.73,5,3.3,
,0,6.83,5,3.1,
,0,6.93,5,2.95,
,0,7.03,5,2.79,
,0,7.13,5,2.69,
,0,7.23,5,2.58,
,0,7.33,5,2.46,
,0,7.43,5,2.34,
,0,7.53,5,2.22,
,0,7.63,5,2.14,
,0,7.73,5,2.07,
,0,7.83,5,2,
,0,7.93,5,1.95,
,0,8.03,5,1.9,
,0,8.13,5,1.87,
,0,8.23,5,1.75,
,0,8.33,5,1.69,
,0,8.43,5,1.65,
,0,8.53,5,1.61,
,0,8.63,5,1.57,
,0,8.73,5,1.53,
,0,8.83,5,1.34,
"Color [A=255, R=255, G=69, B=0]",Crossline,Photons,15,Water,"10, 10"
,Crossline(cm),Inline(cm),Depth(cm),Dose(%),
,-8.8,0,5,2.5,
,-8.7,0,5,2.23,
,-8.6,0,5,2.13,
,-8.5,0,5,2.17,
,-8.4,0,5,2.23,
,-8.3,0,5,2.3,
,-8.2,0,5,2.37,
,-8.1,0,5,2.43,
,-8,0,5,2.53,
,-7.9,0,5,2.59,
,-7.8,0,5,2.68,
,-7.7,0,5,2.78,
,-7.6,0,5,2.87,
,-7.5,0,5,2.94,
,-7.4,0,5,3.02,
,-7.3,0,5,3.19,
,-7.2,0,5,3.35,
,-7.1,0,5,3.48,
,-7,0,5,3.59,
,-6.9,0,5,3.7,
,-6.8,0,5,3.88,
,-6.7,0,5,4.09,
,-6.6,0,5,4.31,
,-6.5,0,5,4.53,
,-6.4,0,5,4.79,
,-6.3,0,5,5.08,
,-6.2,0,5,5.38,
,-6.1,0,5,5.78,
,-6,0,5,6.24,
,-5.9,0,5,6.77,
,-5.8,0,5,7.36,
,-5.7,0,5,8.06,
,-5.6,0,5,9.08,
,-5.5,0,5,10.39,
,-5.4,0,5,12.04,
,-5.3,0,5,14.17,
,-5.2,0,5,16.92,
,-5.1,0,5,20.54,
,-5,0,5,26.14,
,-4.9,0,5,33.87,
,-4.8,0,5,42.76,
,-4.7,0,5,52.43,
,-4.6,0,5,62.32,
,-4.5,0,5,71.67,
,-4.4,0,5,78.99,
,-4.3,0,5,84.39,
,-4.2,0,5,88.52,
,-4.1,0,5,91.46,
,-4,0,5,93.73,
,-3.9,0,5,95.57,
,-3.8,0,5,96.35,
,-3.7,0,5,97.05,
,-3.6,0,5,97.67,
,-3.5,0,5,98.22,
,-3.4,0,5,98.68,
,-3.3,0,5,99.07,
,-3.2,0,5,99.22,
,-3.1,0,5,99.34,
,-3,0,5,99.49,
,-2.9,0,5,99.66,
,-2.8,0,5,99.79,
,-2.7,0,5,99.8,
,-2.6,0,5,99.89,
,-2.5,0,5,99.99,
,-2.4,0,5,100.09,
,-2.3,0,5,100.2,
,-2.2,0,5,100.32,
,-2.1,0,5,100.42,
,-2,0,5,100.45,
,-1.9,0,5,100.37,
,-1.8,0,5,100.36,
,-1.7,0,5,100.4,
,-1.6,0,5,100.39,
,-1.5,0,5,100.08,
,-1.4,0,5,100.43,
,-1.3,0,5,100.45,
,-1.2,0,5,100.39,
,-1.1,0,5,100.33,
,-1,0,5,100.31,
,-0.9,0,5,100.41,
,-0.8,0,5,100.22,
,-0.7,0,5,100.17,
,-0.6,0,5,100.16,
,-0.5,0,5,100.12,
,-0.4,0,5,100.06,
,-0.3,0,5,100,
,-0.2,0,5,99.92,
,-0.1,0,5,99.93,
,0,0,5,100.01,
,0.1,0,5,100.11,
,0.2,0,5,100.15,
,0.3,0,5,100.07,
,0.4,0,5,100.22,
,0.5,0,5,100.24,
,0.6,0,5,100.19,
,0.7,0,5,100.12,
,0.8,0,5,100.11,
,0.9,0,5,100.26,
,1,0,5,100.28,
,1.1,0,5,100.27,
,1.2,0,5,100.28,
,1.3,0,5,100.32,
,1.4,0,5,100.32,
,1.5,0,5,100.05,
,1.6,0,5,100.14,
,1.7,0,5,100.14,
,1.8,0,5,100.11,
,1.9,0,5,100.06,
,2,0,5,99.99,
,2.1,0,5,100.19,
,2.2,0,5,100.04,
,2.3,0,5,99.9,
,2.4,0,5,99.8,
,2.5,0,5,99.75,
,2.6,0,5,99.76,
,2.7,0,5,99.69,
,2.8,0,5,99.58,
,2.9,0,5,99.5,
,3,0,5,99.38,
,3.1,0,5,99.21,
,3.2,0,5,98.99,
,3.3,0,5,98.74,
,3.4,0,5,98.54,
,3.5,0,5,98.2,
,3.6,0,5,97.71,
,3.7,0,5,97.07,
,3.8,0,5,96.26,
,3.9,0,5,95.35,
,4,0,5,93.83,
,4.1,0,5,91.71,
,4.2,0,5,88.8,
,4.3,0,5,84.84,
,4.4,0,5,79.56,
,4.5,0,5,71.91,
,4.6,0,5,62.31,
,4.7,0,5,52.3,
,4.8,0,5,42.53,
,4.9,0,5,33.46,
,5,0,5,25.71,
,5.1,0,5,20.71,
,5.2,0,5,16.98,
,5.3,0,5,14.14,
,5.4,0,5,11.98,
,5.5,0,5,10.31,
,5.6,0,5,9.01,
,5.7,0,5,8.1,
,5.8,0,5,7.35,
,5.9,0,5,6.75,
,6,0,5,6.24,
,6.1,0,5,5.79,
,6.2,0,5,5.34,
,6.3,0,5,5.03,
,6.4,0,5,4.76,
,6.5,0,5,4.52,
,6.6,0,5,4.29,
,6.7,0,5,4.08,
,6.8,0,5,3.88,
,6.9,0,5,3.73,
,7,0,5,3.57,
,7.1,0,5,3.42,
,7.2,0,5,3.28,
,7.3,0,5,3.16,
,7.4,0,5,3.08,
,7.5,0,5,2.99,
,7.6,0,5,2.86,
,7.7,0,5,2.73,
,7.8,0,5,2.63,
,7.9,0,5,2.57,
,8,0,5,2.54,
,8.1,0,5,2.44,
,8.2,0,5,2.35,
,8.3,0,5,2.27,
,8.4,0,5,2.21,
,8.5,0,5,2.16,
,8.6,0,5,2.08,
,8.7,0,5,2.03,
