ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
,0,3.55,2.6,99.27,
,0,3.65,2.6,98.66,
,0,3.75,2.6,97.87,
,0,3.85,2.6,96.87,
,0,3.95,2.6,95.56,
,0,4.05,2.6,93.78,
,0,4.15,2.6,91.01,
,0,4.25,2.6,86.12,
,0,4.35,2.6,79.4,
,0,4.45,2.6,70.88,
,0,4.55,2.6,60.93,
,0,4.65,2.6,50.15,
,0,4.75,2.6,39.26,
,0,4.85,2.6,30.22,
,0,4.95,2.6,23.1,
,0,5.05,2.6,17.8,
,0,5.15,2.6,14.04,
,0,5.25,2.6,11.44,
,0,5.35,2.6,9.85,
,0,5.45,2.6,8.62,
,0,5.55,2.6,7.63,
,0,5.65,2.6,6.83,
,0,5.75,2.6,6.17,
,0,5.85,2.6,5.61,
,0,5.95,2.6,5.15,
,0,6.05,2.6,4.78,
,0,6.15,2.6,4.45,
,0,6.25,2.6,4.16,
,0,6.35,2.6,3.91,
,0,6.45,2.6,3.69,
,0,6.55,2.6,3.49,
,0,6.65,2.6,3.33,
,0,6.75,2.6,3.18,
,0,6.85,2.6,3.04,
,0,6.95,2.6,2.9,
,0,7.05,2.6,2.72,
,0,7.15,2.6,2.62,
,0,7.25,2.6,2.53,
,0,7.35,2.6,2.45,
,0,7.45,2.6,2.36,
,0,7.55,2.6,2.27,
,0,7.65,2.6,2.19,
,0,7.75,2.6,2.11,
,0,7.85,2.6,2.03,
,0,7.95,2.6,1.95,
,0,8.05,2.6,1.88,
,0,8.15,2.6,1.83,
,0,8.25,2.6,1.8,
,0,8.35,2.6,1.72,
,0,8.45,2.6,1.66,
,0,8.55,2.6,1.61,
,0,8.65,2.6,1.57,
"Color [A=255, R=255, G=69, B=0]",Crossline,Photons,15,Water,"10, 10"
,Crossline(cm),Inline(cm),Depth(cm),Dose(%),
,-8.68,0,2.6,5.3,
,-8.58,0,2.6,3.47,
,-8.48,0,2.6,2.58,
,-8.38,0,2.6,2.51,
,-8.28,0,2.6,2.58,
,-8.18,0,2.6,2.66,
,-8.08,0,2.6,2.73,
,-7.98,0,2.6,2.79,
,-7.88,0,2.6,2.89,
,-7.78,0,2.6,2.98,
,-7.68,0,2.6,3.07,
,-7.58,0,2.6,3.17,
,-7.48,0,2.6,3.27,
,-7.38,0,2.6,3.38,
,-7.28,0,2.6,3.52,
,-7.18,0,2.6,3.63,
,-7.08,0,2.6,3.74,
,-6.98,0,2.6,3.86,
,-6.88,0,2.6,3.99,
,-6.78,0,2.6,4.13,
,-6.68,0,2.6,4.32,
,-6.58,0,2.6,4.48,
,-6.48,0,2.6,4.68,
,-6.38,0,2.6,4.89,
,-6.28,0,2.6,5.13,
,-6.18,0,2.6,5.37,
,-6.08,0,2.6,5.61,
,-5.98,0,2.6,5.96,
,-5.88,0,2.6,6.36,
,-5.78,0,2.6,6.83,
,-5.68,0,2.6,7.36,
,-5.58,0,2.6,7.97,
,-5.48,0,2.6,8.91,
,-5.38,0,2.6,10.07,
,-5.28,0,2.6,11.57,
,-5.18,0,2.6,13.53,
,-5.08,0,2.6,16.11,
,-4.98,0,2.6,19.61,
,-4.88,0,2.6,25.49,
,-4.78,0,2.6,33.64,
,-4.68,0,2.6,43.02,
,-4.58,0,2.6,53.05,
,-4.48,0,2.6,63.31,
,-4.38,0,2.6,73.37,
,-4.28,0,2.6,80.89,
,-4.18,0,2.6,86.38,
,-4.08,0,2.6,90.39,
,-3.98,0,2.6,93.34,
,-3.88,0,2.6,95.39,
,-3.78,0,2.6,96.78,
,-3.68,0,2.6,97.8,
,-3.58,0,2.6,98.43,
,-3.48,0,2.6,98.86,
,-3.38,0,2.6,99.18,
,-3.28,0,2.6,99.47,
,-3.18,0,2.6,99.83,
,-3.08,0,2.6,99.97,
,-2.98,0,2.6,100.02,
,-2.88,0,2.6,100.07,
,-2.78,0,2.6,100.14,
,-2.68,0,2.6,100.23,
,-2.58,0,2.6,100.37,
,-2.48,0,2.6,100.37,
,-2.38,0,2.6,100.36,
,-2.28,0,2.6,100.35,
,-2.18,0,2.6,100.37,
,-2.08,0,2.6,100.43,
,-1.98,0,2.6,100.5,
,-1.88,0,2.6,100.49,
,-1.78,0,2.6,100.48,
,-1.68,0,2.6,100.47,
,-1.58,0,2.6,100.48,
,-1.48,0,2.6,100.46,
,-1.38,0,2.6,100.38,
,-1.28,0,2.6,100.32,
,-1.18,0,2.6,100.33,
,-1.08,0,2.6,100.3,
,-0.98,0,2.6,100.23,
,-0.88,0,2.6,100.14,
,-0.78,0,2.6,100.09,
,-0.68,0,2.6,100.09,
,-0.58,0,2.6,100.05,
,-0.48,0,2.6,100.01,
,-0.38,0,2.6,99.99,
,-0.28,0,2.6,100,
,-0.18,0,2.6,100.02,
,-0.08,0,2.6,100.01,
,0.02,0,2.6,100.01,
,0.12,0,2.6,100.06,
,0.22,0,2.6,100.15,
,0.32,0,2.6,100.23,
,0.42,0,2.6,100.07,
,0.52,0,2.6,100.14,
,0.62,0,2.6,100.23,
,0.72,0,2.6,100.26,
,0.82,0,2.6,100.24,
,0.92,0,2.6,100.21,
,1.02,0,2.6,100.21,
,1.12,0,2.6,100.36,
,1.22,0,2.6,100.38,
,1.32,0,2.6,100.35,
,1.42,0,2.6,100.3,
,1.52,0,2.6,100.24,
,1.62,0,2.6,100.27,
,1.72,0,2.6,100.26,
,1.82,0,2.6,100.27,
,1.92,0,2.6,100.31,
,2.02,0,2.6,100.32,
,2.12,0,2.6,100.28,
,2.22,0,2.6,100.26,
,2.32,0,2.6,100.21,
,2.42,0,2.6,100.16,
,2.52,0,2.6,100.12,
,2.62,0,2.6,100.05,
,2.72,0,2.6,99.99,
,2.82,0,2.6,100.01,
,2.92,0,2.6,99.93,
,3.02,0,2.6,99.79,
,3.12,0,2.6,99.64,
,3.22,0,2.6,99.54,
,3.32,0,2.6,99.46,
,3.42,0,2.6,99.18,
,3.52,0,2.6,98.76,
,3.62,0,2.6,98.21,
,3.72,0,2.6,97.5,
,3.82,0,2.6,96.54,
,3.92,0,2.6,95.21,
,4.02,0,2.6,93.15,
,4.12,0,2.6,89.62,
,4.22,0,2.6,84.78,
,4.32,0,2.6,78.16,
,4.42,0,2.6,69.93,
,4.52,0,2.6,60.25,
,4.62,0,2.6,49.3,
,4.72,0,2.6,39.29,
,4.82,0,2.6,30.75,
,4.92,0,2.6,23.81,
,5.02,0,2.6,18.53,
,5.12,0,2.6,14.77,
,5.22,0,2.6,12.6,
,5.32,0,2.6,10.96,
,5.42,0,2.6,9.67,
,5.52,0,2.6,8.63,
,5.62,0,2.6,7.8,
,5.72,0,2.6,7.11,
,5.82,0,2.6,6.61,
,5.92,0,2.6,6.21,
,6.02,0,2.6,5.87,
,6.12,0,2.6,5.56,
,6.22,0,2.6,5.25,
,6.32,0,2.6,4.95,
,6.42,0,2.6,4.79,
,6.52,0,2.6,4.6,
,6.62,0,2.6,4.4,
,6.72,0,2.6,4.21,
,6.82,0,2.6,4.06,
,6.92,0,2.6,3.97,
,7.02,0,2.6,3.81,
,7.12,0,2.6,3.67,
,7.22,0,2.6,3.55,
,7.32,0,2.6,3.45,
,7.42,0,2.6,3.33,
,7.52,0,2.6,3.22,
,7.62,0,2.6,3.13,
,7.72,0,2.6,3.01,
,7.82,0,2.6,2.92,
,7.92,0,2.6,2.83,
,8.02,0,2.6,2.74,
,8.12,0,2.6,2.67,
,8.22,0,2.6,2.61,
,8.32,0,2.6,2.54,
,8.42,0,2.6,2.46,
,8.52,0,2.6,2.38,
