ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
,0,-5.35,10,22.51,
,0,-5.45,10,18.85,
,0,-5.55,10,16.06,
,0,-5.65,10,13.88,
,0,-5.75,10,12.12,
,0,-5.85,10,10.7,
,0,-5.95,10,9.56,
,0,-6.05,10,8.72,
,0,-6.15,10,8.01,
,0,-6.25,10,7.38,
,0,-6.35,10,6.82,
,0,-6.45,10,6.32,
,0,-6.55,10,5.93,
,0,-6.65,10,5.57,
,0,-6.75,10,5.26,
,0,-6.85,10,4.98,
,0,-6.95,10,4.72,
,0,-7.05,10,4.5,
,0,-7.15,10,4.27,
,0,-7.25,10,4.12,
,0,-7.35,10,3.95,
,0,-7.45,10,3.78,
,0,-7.55,10,3.6,
,0,-7.65,10,3.46,
,0,-7.75,10,3.44,
,0,-7.85,10,3.26,
,0,-7.95,10,3.09,
,0,-8.05,10,2.97,
,0,-8.15,10,2.88,
,0,-8.25,10,2.8,
,0,-8.35,10,2.74,
,0,-8.45,10,2.62,
,0,-8.55,10,2.54,
,0,-8.65,10,2.46,
,0,-8.75,10,2.37,
,0,-8.85,10,2.3,
,0,-8.95,10,2.3,
