ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
,0,-0.8,2.6,100.12,
,0,-0.9,2.6,100.07,
,0,-1,2.6,100.06,
,0,-1.1,2.6,100.05,
,0,-1.2,2.6,100.07,
,0,-1.3,2.6,100.22,
,0,-1.4,2.6,100.26,
,0,-1.5,2.6,100.21,
,0,-1.6,2.6,100.16,
,0,-1.7,2.6,100.14,
,0,-1.8,2.6,100.26,
,0,-1.9,2.6,100.32,
,0,-2,2.6,100.22,
,0,-2.1,2.6,100.13,
,0,-2.2,2.6,100.14,
,0,-2.3,2.6,100.2,
,0,-2.4,2.6,100.15,
,0,-2.5,2.6,100.17,
,0,-2.6,2.6,100.2,
,0,-2.7,2.6,100.21,
,0,-2.8,2.6,100.23,
,0,-2.9,2.6,100.3,
,0,-3,2.6,100.05,
,0,-3.1,2.6,100.04,
,0,-3.2,2.6,100.04,
,0,-3.3,2.6,99.97,
,0,-3.4,2.6,99.8,
,0,-3.5,2.6,99.53,
,0,-3.6,2.6,99.41,
,0,-3.7,2.6,99.15,
,0,-3.8,2.6,98.71,
,0,-3.9,2.6,98.13,
,0,-4,2.6,97.28,
,0,-4.1,2.6,95.86,
,0,-4.2,2.6,93.18,
,0,-4.3,2.6,88.23,
,0,-4.4,2.6,80.66,
,0,-4.5,2.6,71.05,
,0,-4.6,2.6,59.93,
,0,-4.7,2.6,47.87,
,0,-4.8,2.6,37.09,
,0,-4.9,2.6,28.13,
,0,-5,2.6,21.16,
,0,-5.1,2.6,16.13,
,0,-5.2,2.6,12.81,
,0,-5.3,2.6,10.53,
,0,-5.4,2.6,9.02,
,0,-5.5,2.6,7.87,
,0,-5.6,2.6,6.92,
,0,-5.7,2.6,6.14,
,0,-5.8,2.6,5.49,
,0,-5.9,2.6,4.92,
,0,-6,2.6,4.52,
,0,-6.1,2.6,4.17,
,0,-6.2,2.6,3.87,
,0,-6.3,2.6,3.61,
,0,-6.4,2.6,3.38,
,0,-6.5,2.6,3.16,
,0,-6.6,2.6,3,
,0,-6.7,2.6,2.85,
,0,-6.8,2.6,2.71,
,0,-6.9,2.6,2.58,
,0,-7,2.6,2.45,
,0,-7.1,2.6,2.35,
,0,-7.2,2.6,2.26,
,0,-7.3,2.6,2.16,
,0,-7.4,2.6,2.06,
,0,-7.5,2.6,1.97,
,0,-7.6,2.6,1.89,
,0,-7.7,2.6,1.84,
,0,-7.8,2.6,1.76,
,0,-7.9,2.6,1.69,
,0,-8,2.6,1.63,
,0,-8.1,2.6,1.58,
,0,-8.2,2.6,1.52,
,0,-8.3,2.6,1.48,
,0,-8.4,2.6,1.44,
,0,-8.5,2.6,1.37,
,0,-8.6,2.6,1.31,
,0,-8.7,2.6,1.27,
,0,-8.8,2.6,1.24,
,0,-8.9,2.6,1.2,
,0,-9,2.6,1.17,
,0,-9.1,2.6,1.13,
,0,-9.2,2.6,1.11,
,0,-9.3,2.6,1.09,
,0,-9.4,2.6,1.05,
,0,-9.5,2.6,0.98,
,0,-9.6,2.6,0.97,
,0,-9.7,2.6,0.96,
,0,-9.8,2.6,0.94,
,0,-9.9,2.6,0.92,
,0,-10,2.6,0.88,
,0,-10.1,2.6,0.85,
,0,-10.2,2.6,0.84,
,0,-10.3,2.6,0.82,
,0,-10.4,2.6,0.8,
,0,-10.5,2.6,0.79,
,0,-10.6,2.6,0.79,
,0,-10.7,2.6,0.76,
,0,-10.8,2.6,0.74,
,0,-10.9,2.6,0.72,
,0,-11,2.6,0.7,
,0,-11.1,2.6,0.69,
,0,-11.2,2.6,0.69,
,0,-11.3,2.6,0.65,
,0,-11.4,2.6,0.66,
,0,-11.5,2.6,0.64,
,0,-11.6,2.6,0.63,
,0,-11.7,2.6,0.62,
,0,-11.8,2.6,0.59,
,0,-11.9,2.6,0.59,
,0,-12,2.6,0.57,
,0,-12.1,2.6,0.55,
,0,-12.2,2.6,0.55,
,0,-12.3,2.6,0.55,
,0,-12.4,2.6,0.53,
,0,-12.5,2.6,0.55,
,0,-12.6,2.6,0.51,
,0,-12.7,2.6,0.49,
,0,-12.8,2.6,0.48,
,0,-12.9,2.6,0.48,
,0,-13,2.6,0.48,
,0,-13.1,2.6,0.46,
,0,-13.2,2.6,0.46,
Color [A=255, R=255, G=69, B=0],Crossline,Photons,15,Water,20, 20
,Crossline(cm),Inline(cm),Depth(cm),Dose(%),
,13.26,0,2.6,0.06,
,13.16,0,2.6,0.57,
,13.06,0,2.6,0.76,
,12.96,0,2.6,0.75,
,12.86,0,2.6,0.76,
,12.76,0,2.6,0.77,
,12.66,0,2.6,0.77,
,12.56,0,2.6,0.78,
,12.46,0,2.6,0.77,
,12.36,0,2.6,0.82,
,12.26,0,2.6,0.83,
,12.16,0,2.6,0.84,
,12.06,0,2.6,0.85,
,11.96,0,2.6,0.86,
,11.86,0,2.6,0.85,
,11.76,0,2.6,0.86,
,11.66,0,2.6,0.89,
,11.56,0,2.6,0.91,
,11.46,0,2.6,0.91,
,11.36,0,2.6,0.91,
,11.26,0,2.6,0.94,
,11.16,0,2.6,0.98,
,11.06,0,2.6,0.97,
,10.96,0,2.6,0.96,
,10.86,0,2.6,0.98,
,10.76,0,2.6,0.99,
,10.66,0,2.6,1.05,
,10.56,0,2.6,1.05,
,10.46,0,2.6,1.05,
,10.36,0,2.6,1.06,
,10.26,0,2.6,1.06,
,10.16,0,2.6,1.1,
,10.06,0,2.6,1.12,
,9.96,0,2.6,1.15,
,9.86,0,2.6,1.15,
,9.76,0,2.6,1.16,
,9.66,0,2.6,1.18,
,9.56,0,2.6,1.19,
,9.46,0,2.6,1.23,
,9.36,0,2.6,1.25,
,9.26,0,2.6,1.28,
,9.16,0,2.6,1.31,
,9.06,0,2.6,1.34,
,8.96,0,2.6,1.34,
,8.86,0,2.6,1.36,
,8.76,0,2.6,1.38,
,8.66,0,2.6,1.41,
,8.56,0,2.6,1.44,
,8.46,0,2.6,1.48,
,8.36,0,2.6,1.51,
,8.26,0,2.6,1.53,
,8.16,0,2.6,1.55,
,8.06,0,2.6,1.58,
,7.96,0,2.6,1.62,
,7.86,0,2.6,1.67,
,7.76,0,2.6,1.73,
,7.66,0,2.6,1.73,
,7.56,0,2.6,1.76,
,7.46,0,2.6,1.79,
,7.36,0,2.6,1.84,
,7.26,0,2.6,1.89,
,7.16,0,2.6,1.92,
,7.06,0,2.6,1.96,
,6.96,0,2.6,2,
,6.86,0,2.6,2.05,
,6.76,0,2.6,2.11,
,6.66,0,2.6,2.16,
,6.56,0,2.6,2.17,
,6.46,0,2.6,2.27,
,6.36,0,2.6,2.32,
,6.26,0,2.6,2.38,
,6.16,0,2.6,2.45,
,6.06,0,2.6,2.5,
,5.96,0,2.6,2.55,
,5.86,0,2.6,2.63,
,5.76,0,2.6,2.69,
,5.66,0,2.6,2.76,
,5.56,0,2.6,2.83,
,5.46,0,2.6,2.92,
,5.36,0,2.6,3.01,
,5.26,0,2.6,3.06,
,5.16,0,2.6,3.15,
,5.06,0,2.6,3.26,
,4.96,0,2.6,3.37,
,4.86,0,2.6,3.46,
,4.76,0,2.6,3.53,
,4.66,0,2.6,3.66,
,4.56,0,2.6,3.79,
,4.46,0,2.6,3.92,
,4.36,0,2.6,4.05,
,4.26,0,2.6,4.18,
,4.16,0,2.6,4.29,
,4.06,0,2.6,4.48,
,3.96,0,2.6,4.66,
,3.86,0,2.6,4.84,
,3.76,0,2.6,5.05,
,3.66,0,2.6,5.29,
,3.56,0,2.6,5.54,
,3.46,0,2.6,5.82,
,3.36,0,2.6,6.12,
,3.26,0,2.6,6.47,
,3.16,0,2.6,6.87,
,3.06,0,2.6,7.32,
,2.96,0,2.6,7.9,
,2.86,0,2.6,8.61,
,2.76,0,2.6,9.44,
,2.66,0,2.6,10.43,
,2.56,0,2.6,11.62,
,2.46,0,2.6,13.11,
,2.36,0,2.6,15.08,
,2.26,0,2.6,18.05,
,2.16,0,2.6,22.04,
,2.06,0,2.6,27.24,
,1.96,0,2.6,33.85,
,1.86,0,2.6,41.51,
,1.76,0,2.6,51.07,
,1.66,0,2.6,60.88,
,1.56,0,2.6,69.9,
,1.46,0,2.6,78.07,
,1.36,0,2.6,85.15,
,1.26,0,2.6,90.82,
,1.16,0,2.6,93.96,
,1.06,0,2.6,95.61,
,0.96,0,2.6,96.71,
,0.86,0,2.6,97.43,
,0.76,0,2.6,97.92,
,0.66,0,2.6,98.31,
,0.56,0,2.6,98.58,
,0.46,0,2.6,98.86,
,0.36,0,2.6,98.98,
,0.26,0,2.6,99.05,
,0.16,0,2.6,99.08,
,0.06,0,2.6,98.96,
,-0.04,0,2.6,99.16,
,-0.14,0,2.6,99.18,
,-0.24,0,2.6,99.23,
,-0.34,0,2.6,99.31,
,-0.44,0,2.6,99.4,
,-0.54,0,2.6,99.5,
,-0.64,0,2.6,99.31,
,-0.74,0,2.6,99.32,
,-0.84,0,2.6,99.45,
,-0.94,0,2.6,99.57,
,-1.04,0,2.6,99.62,
,-1.14,0,2.6,99.62,
,-1.24,0,2.6,99.66,
,-1.34,0,2.6,99.68,
,-1.44,0,2.6,99.64,
,-1.54,0,2.6,99.61,
,-1.64,0,2.6,99.67,
,-1.74,0,2.6,99.84,
,-1.84,0,2.6,99.81,
,-1.94,0,2.6,99.78,
,-2.04,0,2.6,99.84,
,-2.14,0,2.6,99.92,
,-2.24,0,2.6,99.94,
,-2.34,0,2.6,99.95,
,-2.44,0,2.6,99.89,
,-2.54,0,2.6,99.92,
,-2.64,0,2.6,99.96,
,-2.74,0,2.6,99.94,
,-2.84,0,2.6,99.85,
,-2.94,0,2.6,99.85,
,-3.04,0,2.6,99.87,
,-3.14,0,2.6,99.92,
,-3.24,0,2.6,99.97,
,-3.34,0,2.6,100.02,
,-3.44,0,2.6,100.05,
,-3.54,0,2.6,99.99,
,-3.64,0,2.6,100.02,
,-3.74,0,2.6,100.03,
,-3.84,0,2.6,100.05,
,-3.94,0,2.6,100.11,
,-4.04,0,2.6,100.21,
,-4.14,0,2.6,100.26,
,-4.24,0,2.6,100.18,
,-4.34,0,2.6,100.21,
,-4.44,0,2.6,100.25,
,-4.54,0,2.6,100.29,
,-4.64,0,2.6,100.32,
,-4.74,0,2.6,100.33,
,-4.84,0,2.6,100.45,
,-4.94,0,2.6,100.46,
,-5.04,0,2.6,100.44,
,-5.14,0,2.6,100.38,
,-5.24,0,2.6,100.31,
,-5.34,0,2.6,100.49,
,-5.44,0,2.6,100.51,
,-5.54,0,2.6,100.45,
,-5.64,0,2.6,100.42,
,-5.74,0,2.6,100.44,
,-5.84,0,2.6,100.5,
,-5.94,0,2.6,100.52,
,-6.04,0,2.6,100.46,
,-6.14,0,2.6,100.42,
,-6.24,0,2.6,100.44,
,-6.34,0,2.6,100.53,
,-6.44,0,2.6,100.64,
,-6.54,0,2.6,100.45,
,-6.64,0,2.6,100.36,
,-6.74,0,2.6,100.34,
,-6.84,0,2.6,100.32,
,-6.94,0,2.6,100.28,
,-7.04,0,2.6,100.26,
,-7.14,0,2.6,100.22,
,-7.24,0,2.6,100.04,
,-7.34,0,2.6,99.87,
,-7.44,0,2.6,99.58,
,-7.54,0,2.6,99.1,
,-7.64,0,2.6,98.38,
,-7.74,0,2.6,97.19,
,-7.84,0,2.6,94.15,
,-7.94,0,2.6,88.92,
,-8.04,0,2.6,81.62,
,-8.14,0,2.6,72.58,
,-8.24,0,2.6,62.59,
,-8.34,0,2.6,51.42,
,-8.44,0,2.6,41.29,
,-8.54,0,2.6,32.38,
,-8.64,0,2.6,25.02,
,-8.74,0,2.6,19.45,
,-8.84,0,2.6,15.64,
,-8.94,0,2.6,13.21,
,-9.04,0,2.6,11.49,
,-9.14,0,2.6,10.14,
,-9.24,0,2.6,9.07,
,-9.34,0,2.6,8.19,
,-9.44,0,2.6,7.44,
,-9.54,0,2.6,6.94,
,-9.64,0,2.6,6.47,
,-9.74,0,2.6,6.08,
,-9.84,0,2.6,5.75,
,-9.94,0,2.6,5.48,
,-10.04,0,2.6,5.2,
,-10.14,0,2.6,5.02,
,-10.24,0,2.6,4.84,
,-10.34,0,2.6,4.65,
,-10.44,0,2.6,4.47,
,-10.54,0,2.6,4.3,
,-10.64,0,2.6,4.14,
,-10.74,0,2.6,4.05,
,-10.84,0,2.6,3.9,
,-10.94,0,2.6,3.77,
,-11.04,0,2.6,3.65,
,-11.14,0,2.6,3.54,
,-11.24,0,2.6,3.43,
,-11.34,0,2.6,3.34,
,-11.44,0,2.6,3.24,
,-11.54,0,2.6,3.13,
,-11.64,0,2.6,3.04,
,-11.74,0,2.6,2.96,
,-11.84,0,2.6,2.89,
,-11.94,0,2.6,2.8,
,-12.04,0,2.6,2.7,
,-12.14,0,2.6,2.62,
,-12.24,0,2.6,2.56,
,-12.34,0,2.6,2.51,
,-12.44,0,2.6,2.43,
,-12.54,0,2.6,2.36,
,-12.64,0,2.6,2.3,
,-12.74,0,2.6,2.25,
,-12.84,0,2.6,2.19,
,-12.94,0,2.6,2.14,
,-13.04,0,2.6,2.1,
,-13.14,0,2.6,2.01,
,-13.24,0,2.6,1.95,
